39.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:24:19.530 (3727256290)|STATEMENT_EXECUTE|[290]
02:24:19.530 (3727285183)|VARIABLE_SCOPE_BEGIN|[290]|myObj|Schema.SObjectType|true|false
02:24:19.530 (3727340875)|VARIABLE_ASSIGNMENT|[290]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:19.530 (3727343907)|STATEMENT_EXECUTE|[292]
02:24:19.530 (3727367016)|HEAP_ALLOCATE|[292]|Bytes:4
02:24:19.530 (3728004573)|HEAP_ALLOCATE|[292]|Bytes:664
02:24:19.530 (3728055596)|VARIABLE_SCOPE_BEGIN|[292]|myField|Schema.SObjectField|true|false
02:24:19.530 (3728201660)|VARIABLE_ASSIGNMENT|[292]|myField|"common.apex.runtime.impl.ApexFieldToken@5032936d"|0x5032936d
02:24:19.530 (3728207073)|STATEMENT_EXECUTE|[293]
02:24:19.530 (3728302578)|HEAP_ALLOCATE|[293]|Bytes:8
02:24:19.530 (3728350875)|HEAP_ALLOCATE|[293]|Bytes:5
02:24:19.530 (3728368532)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:24:19.530 (3728376505)|STATEMENT_EXECUTE|[209]
02:24:19.530 (3728378646)|STATEMENT_EXECUTE|[210]
02:24:19.530 (3728388538)|HEAP_ALLOCATE|[210]|Bytes:48
02:24:19.530 (3728599399)|SOQL_EXECUTE_BEGIN|[210]|Aggregations:0|Select Id, Name From User Where Id in :lookupIds
02:24:19.530 (3734554737)|SOQL_EXECUTE_END|[210]|Rows:1
02:24:19.530 (3734568700)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:19.530 (3734580721)|HEAP_ALLOCATE|[210]|Bytes:60
02:24:19.530 (3734602360)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:19.530 (3734623341)|METHOD_EXIT|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:19.530 (3734630060)|VARIABLE_SCOPE_BEGIN|[179]|lookupObjs|List<SObject>|true|false
02:24:19.530 (3734657065)|VARIABLE_ASSIGNMENT|[179]|lookupObjs|[{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}]|0x59d54124
02:24:19.530 (3734680848)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:19.530 (3734698939)|HEAP_ALLOCATE|[180]|Bytes:12
02:24:19.530 (3734711476)|VARIABLE_SCOPE_BEGIN|[180]|lookupObj|SObject|true|false
02:24:19.530 (3734721890)|VARIABLE_ASSIGNMENT|[180]|lookupObj|{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}|0x1994758f
02:24:19.530 (3734724860)|STATEMENT_EXECUTE|[180]
02:24:19.530 (3734758120)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3734768174)|HEAP_ALLOCATE|[181]|Bytes:68
02:24:19.530 (3734784246)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:19.530 (3734795158)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 16 too large to display"
02:24:19.530 (3734797702)|STATEMENT_EXECUTE|[181]
02:24:19.530 (3734798859)|STATEMENT_EXECUTE|[182]
02:24:19.530 (3734802664)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3734808137)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 16 too large to display"|0x45935664
02:24:19.530 (3734809731)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3734810578)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3734811515)|STATEMENT_EXECUTE|[184]
02:24:19.530 (3734818550)|HEAP_ALLOCATE|[184]|Bytes:13
02:24:19.530 (3734851699)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:19.530 (3734871282)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3734881614)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3734889239)|HEAP_ALLOCATE|[181]|Bytes:68
02:24:19.530 (3734894487)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:19.530 (3734901982)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 16 too large to display"
02:24:19.530 (3734912033)|STATEMENT_EXECUTE|[181]
02:24:19.530 (3734913713)|STATEMENT_EXECUTE|[182]
02:24:19.530 (3734916593)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3734921447)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 16 too large to display"|0x4b17a687
02:24:19.530 (3734922828)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3734923901)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3734925092)|STATEMENT_EXECUTE|[184]
02:24:19.530 (3734929342)|HEAP_ALLOCATE|[184]|Bytes:13
02:24:19.530 (3734948111)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:19.530 (3734960918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3734972520)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3734983496)|VARIABLE_ASSIGNMENT|[181]|item|null
02:24:19.530 (3734994067)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:19.530 (3734999598)|VARIABLE_ASSIGNMENT|[180]|lookupObj|null|
02:24:19.530 (3735006565)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:19.530 (3735013997)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:24:19.530 (3735019823)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"CreatedById"
02:24:19.530 (3735022069)|STATEMENT_EXECUTE|[158]
02:24:19.530 (3735023115)|STATEMENT_EXECUTE|[159]
02:24:19.530 (3735028122)|HEAP_ALLOCATE|[159]|Bytes:4
02:24:19.530 (3735039252)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:24:19.530 (3735055688)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x7391c5d7
02:24:19.530 (3735057803)|STATEMENT_EXECUTE|[160]
02:24:19.530 (3735061569)|HEAP_ALLOCATE|[160]|Bytes:4
02:24:19.530 (3735070315)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:24:19.530 (3735077194)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0xdfa1055
02:24:19.530 (3735088754)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3735095761)|HEAP_ALLOCATE|[163]|Bytes:72
02:24:19.530 (3735103156)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:19.530 (3735109454)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 17 too large to display"
02:24:19.530 (3735111713)|STATEMENT_EXECUTE|[163]
02:24:19.530 (3735112729)|STATEMENT_EXECUTE|[164]
02:24:19.530 (3735115700)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3735119677)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 17 too large to display"|0x45935664
02:24:19.530 (3735128783)|STATEMENT_EXECUTE|[165]
02:24:19.530 (3735129730)|STATEMENT_EXECUTE|[166]
02:24:19.530 (3735138502)|HEAP_ALLOCATE|[166]|Bytes:4
02:24:19.530 (3735141201)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:24:19.530 (3735203826)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:24:19.530 (3735207356)|STATEMENT_EXECUTE|[167]
02:24:19.530 (3735208365)|STATEMENT_EXECUTE|[168]
02:24:19.530 (3735216029)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3735225796)|STATEMENT_EXECUTE|[169]
02:24:19.530 (3735231955)|STATEMENT_EXECUTE|[170]
02:24:19.530 (3735235111)|HEAP_ALLOCATE|[170]|Bytes:4
02:24:19.530 (3735255917)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3735258780)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3735263474)|STATEMENT_EXECUTE|[172]
02:24:19.530 (3735279726)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3735287965)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3735295380)|HEAP_ALLOCATE|[163]|Bytes:72
02:24:19.530 (3735301646)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:19.530 (3735313044)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 17 too large to display"
02:24:19.530 (3735315265)|STATEMENT_EXECUTE|[163]
02:24:19.530 (3735316302)|STATEMENT_EXECUTE|[164]
02:24:19.530 (3735318911)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3735323036)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 17 too large to display"|0x4b17a687
02:24:19.530 (3735329541)|STATEMENT_EXECUTE|[165]
02:24:19.530 (3735330557)|STATEMENT_EXECUTE|[166]
02:24:19.530 (3735338486)|HEAP_ALLOCATE|[166]|Bytes:4
02:24:19.530 (3735341407)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:24:19.530 (3735381445)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:24:19.530 (3735384157)|STATEMENT_EXECUTE|[167]
02:24:19.530 (3735385142)|STATEMENT_EXECUTE|[168]
02:24:19.530 (3735394032)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3735402571)|STATEMENT_EXECUTE|[169]
02:24:19.530 (3735403860)|STATEMENT_EXECUTE|[172]
02:24:19.530 (3735414277)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3735422776)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3735434006)|VARIABLE_ASSIGNMENT|[163]|item|null
02:24:19.530 (3735441645)|STATEMENT_EXECUTE|[178]
02:24:19.530 (3735442894)|STATEMENT_EXECUTE|[179]
02:24:19.530 (3735447556)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:19.530 (3735452456)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:24:19.530 (3735458951)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["005280000056SduAAE"]|0x7391c5d7
02:24:19.530 (3735469199)|HEAP_ALLOCATE|[206]|Bytes:5
02:24:19.530 (3735471915)|STATEMENT_EXECUTE|[205]
02:24:19.530 (3735473193)|STATEMENT_EXECUTE|[206]
02:24:19.530 (3735475863)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3735487722)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3735510754)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3735538159)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:24:19.530 (3735584965)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:19.530 (3735587970)|STATEMENT_EXECUTE|[207]
02:24:19.530 (3735607041)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:19.530 (3735618725)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:19.530 (3735621291)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:24:19.530 (3735626220)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"User"
02:24:19.530 (3735632272)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:24:19.530 (3735635539)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
02:24:19.530 (3735638216)|VARIABLE_ASSIGNMENT|[281]|objName|"User"
02:24:19.530 (3735643448)|HEAP_ALLOCATE|[282]|Bytes:5
02:24:19.530 (3735645723)|STATEMENT_EXECUTE|[281]
02:24:19.530 (3735646836)|STATEMENT_EXECUTE|[282]
02:24:19.530 (3745054789)|HEAP_ALLOCATE|[282]|Bytes:2432
02:24:19.530 (3745080728)|VARIABLE_SCOPE_BEGIN|[282]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:24:19.530 (3745440967)|VARIABLE_ASSIGNMENT|[282]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x7ed5acaf
02:24:19.530 (3745447976)|STATEMENT_EXECUTE|[283]
02:24:19.530 (3745473573)|VARIABLE_SCOPE_BEGIN|[283]|myObj|Schema.SObjectType|true|false
02:24:19.530 (3745524862)|VARIABLE_ASSIGNMENT|[283]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:19.530 (3745528324)|STATEMENT_EXECUTE|[285]
02:24:19.530 (3745554701)|HEAP_ALLOCATE|[285]|Bytes:4
02:24:19.530 (3745576033)|HEAP_ALLOCATE|[285]|Bytes:5
02:24:19.530 (3745585844)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:24:19.530 (3745593939)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:24:19.530 (3745598212)|VARIABLE_SCOPE_BEGIN|[288]|fieldName|String|false|false
02:24:19.530 (3745604375)|VARIABLE_ASSIGNMENT|[288]|fieldName|"Name"
02:24:19.530 (3745606361)|VARIABLE_SCOPE_BEGIN|[288]|objName|String|false|false
02:24:19.530 (3745608675)|VARIABLE_ASSIGNMENT|[288]|objName|"User"
02:24:19.530 (3745613783)|HEAP_ALLOCATE|[289]|Bytes:5
02:24:19.530 (3745616496)|STATEMENT_EXECUTE|[288]
02:24:19.530 (3745617860)|STATEMENT_EXECUTE|[289]
02:24:19.530 (3754710178)|HEAP_ALLOCATE|[289]|Bytes:2432
02:24:19.530 (3754732484)|VARIABLE_SCOPE_BEGIN|[289]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:24:19.530 (3755031511)|VARIABLE_ASSIGNMENT|[289]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x44d786f7
02:24:19.530 (3755038399)|STATEMENT_EXECUTE|[290]
02:24:19.530 (3755063673)|VARIABLE_SCOPE_BEGIN|[290]|myObj|Schema.SObjectType|true|false
02:24:19.530 (3755115176)|VARIABLE_ASSIGNMENT|[290]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:19.530 (3755118202)|STATEMENT_EXECUTE|[292]
02:24:19.530 (3755142031)|HEAP_ALLOCATE|[292]|Bytes:4
02:24:19.530 (3755857205)|HEAP_ALLOCATE|[292]|Bytes:664
02:24:19.530 (3755883006)|VARIABLE_SCOPE_BEGIN|[292]|myField|Schema.SObjectField|true|false
02:24:19.530 (3755938952)|VARIABLE_ASSIGNMENT|[292]|myField|"common.apex.runtime.impl.ApexFieldToken@5032936d"|0x5032936d
02:24:19.530 (3755946839)|STATEMENT_EXECUTE|[293]
02:24:19.530 (3755995206)|HEAP_ALLOCATE|[293]|Bytes:8
02:24:19.530 (3756010088)|HEAP_ALLOCATE|[293]|Bytes:5
02:24:19.530 (3756026102)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:24:19.530 (3756031514)|STATEMENT_EXECUTE|[209]
02:24:19.530 (3756032702)|STATEMENT_EXECUTE|[210]
02:24:19.530 (3756041269)|HEAP_ALLOCATE|[210]|Bytes:48
02:24:19.530 (3756248121)|SOQL_EXECUTE_BEGIN|[210]|Aggregations:0|Select Id, Name From User Where Id in :lookupIds
02:24:19.530 (3759622400)|SOQL_EXECUTE_END|[210]|Rows:1
02:24:19.530 (3759636761)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:19.530 (3759649272)|HEAP_ALLOCATE|[210]|Bytes:60
02:24:19.530 (3759677372)|HEAP_ALLOCATE|[210]|Bytes:8
02:24:19.530 (3759698439)|METHOD_EXIT|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:19.530 (3759707184)|VARIABLE_SCOPE_BEGIN|[179]|lookupObjs|List<SObject>|true|false
02:24:19.530 (3759731014)|VARIABLE_ASSIGNMENT|[179]|lookupObjs|[{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}]|0x7a63c0d1
02:24:19.530 (3759759010)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:19.530 (3759781312)|HEAP_ALLOCATE|[180]|Bytes:12
02:24:19.530 (3759802447)|VARIABLE_SCOPE_BEGIN|[180]|lookupObj|SObject|true|false
02:24:19.530 (3759817396)|VARIABLE_ASSIGNMENT|[180]|lookupObj|{"Id":"005280000056SduAAE","Name":"Madhan Kumar Sundara (3 more) ..."}|0x4d58eae6
02:24:19.530 (3759822096)|STATEMENT_EXECUTE|[180]
02:24:19.530 (3759880605)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3759896150)|HEAP_ALLOCATE|[181]|Bytes:72
02:24:19.530 (3759918793)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:19.530 (3759932669)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 17 too large to display"
02:24:19.530 (3759935371)|STATEMENT_EXECUTE|[181]
02:24:19.530 (3759936591)|STATEMENT_EXECUTE|[182]
02:24:19.530 (3759940691)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3759947508)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 17 too large to display"|0x45935664
02:24:19.530 (3759949175)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3759950368)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3759951252)|STATEMENT_EXECUTE|[184]
02:24:19.530 (3759958484)|HEAP_ALLOCATE|[184]|Bytes:17
02:24:19.530 (3759988003)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:19.530 (3760010769)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3760022026)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3760030153)|HEAP_ALLOCATE|[181]|Bytes:72
02:24:19.530 (3760037457)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:24:19.530 (3760044883)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 17 too large to display"
02:24:19.530 (3760047026)|STATEMENT_EXECUTE|[181]
02:24:19.530 (3760048190)|STATEMENT_EXECUTE|[182]
02:24:19.530 (3760050872)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3760054982)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 17 too large to display"|0x4b17a687
02:24:19.530 (3760056500)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3760057670)|STATEMENT_EXECUTE|[183]
02:24:19.530 (3760058657)|STATEMENT_EXECUTE|[184]
02:24:19.530 (3760062441)|HEAP_ALLOCATE|[184]|Bytes:17
02:24:19.530 (3760082143)|HEAP_ALLOCATE|[184]|Bytes:23
02:24:19.530 (3760092853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3760100574)|HEAP_ALLOCATE|[181]|Bytes:5
02:24:19.530 (3760110841)|VARIABLE_ASSIGNMENT|[181]|item|null
02:24:19.530 (3760117622)|HEAP_ALLOCATE|[180]|Bytes:5
02:24:19.530 (3760123214)|VARIABLE_ASSIGNMENT|[180]|lookupObj|null|
02:24:19.530 (3760130154)|HEAP_ALLOCATE|[158]|Bytes:5
02:24:19.530 (3760136737)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:24:19.530 (3760142121)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"LastModifiedById"
02:24:19.530 (3760144279)|STATEMENT_EXECUTE|[158]
02:24:19.530 (3760145341)|STATEMENT_EXECUTE|[159]
02:24:19.530 (3760149895)|HEAP_ALLOCATE|[159]|Bytes:4
02:24:19.530 (3760161415)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:24:19.530 (3760183695)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x2fcb683e
02:24:19.530 (3760186795)|STATEMENT_EXECUTE|[160]
02:24:19.530 (3760192513)|HEAP_ALLOCATE|[160]|Bytes:4
02:24:19.530 (3760199717)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:24:19.530 (3760208673)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x7fe1959e
02:24:19.530 (3760225942)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3760235766)|HEAP_ALLOCATE|[163]|Bytes:76
02:24:19.530 (3760251663)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:19.530 (3760259063)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 18 too large to display"
02:24:19.530 (3760261592)|STATEMENT_EXECUTE|[163]
02:24:19.530 (3760262592)|STATEMENT_EXECUTE|[164]
02:24:19.530 (3760265392)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3760269551)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 18 too large to display"|0x45935664
02:24:19.530 (3760280623)|STATEMENT_EXECUTE|[165]
02:24:19.530 (3760281680)|STATEMENT_EXECUTE|[166]
02:24:19.530 (3760290652)|HEAP_ALLOCATE|[166]|Bytes:4
02:24:19.530 (3760293450)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:24:19.530 (3760352746)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:24:19.530 (3760356502)|STATEMENT_EXECUTE|[167]
02:24:19.530 (3760357621)|STATEMENT_EXECUTE|[168]
02:24:19.530 (3760364666)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3760374726)|STATEMENT_EXECUTE|[169]
02:24:19.530 (3760375892)|STATEMENT_EXECUTE|[170]
02:24:19.530 (3760379633)|HEAP_ALLOCATE|[170]|Bytes:4
02:24:19.530 (3760402191)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3760404737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:24:19.530 (3760408068)|STATEMENT_EXECUTE|[172]
02:24:19.530 (3760423282)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3760431884)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3760439517)|HEAP_ALLOCATE|[163]|Bytes:76
02:24:19.530 (3760445964)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:24:19.530 (3760453168)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 18 too large to display"
02:24:19.530 (3760455194)|STATEMENT_EXECUTE|[163]
02:24:19.530 (3760456155)|STATEMENT_EXECUTE|[164]
02:24:19.530 (3760458525)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:24:19.530 (3760462593)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 18 too large to display"|0x4b17a687
02:24:19.530 (3760469214)|STATEMENT_EXECUTE|[165]
02:24:19.530 (3760470160)|STATEMENT_EXECUTE|[166]
02:24:19.530 (3760476320)|HEAP_ALLOCATE|[166]|Bytes:4
02:24:19.530 (3760478845)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:24:19.530 (3760519248)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:24:19.530 (3760522058)|STATEMENT_EXECUTE|[167]
02:24:19.530 (3760523015)|STATEMENT_EXECUTE|[168]
02:24:19.530 (3760528485)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3760540856)|STATEMENT_EXECUTE|[169]
02:24:19.530 (3760542548)|STATEMENT_EXECUTE|[172]
02:24:19.530 (3760557630)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:24:19.530 (3760569294)|HEAP_ALLOCATE|[163]|Bytes:5
02:24:19.530 (3760583677)|VARIABLE_ASSIGNMENT|[163]|item|null
02:24:19.530 (3760592656)|STATEMENT_EXECUTE|[178]
02:24:19.530 (3760593676)|STATEMENT_EXECUTE|[179]
02:24:19.530 (3760598987)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:24:19.530 (3760604390)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:24:19.530 (3760611749)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["005280000056SduAAE"]|0x2fcb683e
02:24:19.530 (3760617930)|HEAP_ALLOCATE|[206]|Bytes:5
02:24:19.530 (3760620391)|STATEMENT_EXECUTE|[205]
02:24:19.530 (3760621424)|STATEMENT_EXECUTE|[206]
02:24:19.530 (3760624223)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3760640451)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3760663708)|HEAP_ALLOCATE|[206]|Bytes:4
02:24:19.530 (3760692568)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:24:19.530 (3760745090)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@323ae8a"|0x323ae8a
02:24:19.530 (3760748667)|STATEMENT_EXECUTE|[207]
02:24:19.530 (3760765938)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:19.530 (3760777195)|HEAP_ALLOCATE|[207]|Bytes:4
02:24:19.530 (3760779742)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:24:19.530 (3760785157)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"User"
02:24:19.530 (3760791443)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:24:19.530 (3760794827)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
02:24:19.530 (3760803376)|VARIABLE_ASSIGNMENT|[281]|objName|"User"
02:24:19.530 (3760809224)|HEAP_ALLOCATE|[282]|Bytes:5
02:24:19.530 (3760811415)|STATEMENT_EXECUTE|[281]
02:24:19.530 (3760812646)|STATEMENT_EXECUTE|[282]
02:24:19.530 (3780114637)|HEAP_ALLOCATE|[282]|Bytes:2432
02:24:19.530 (3780140923)|VARIABLE_SCOPE_BEGIN|[282]|schemaMap|Map<String,Schema.SObjectType>|true|false
